tstart	tend	srcip	dstip	proto	sport	dport	pkts	bytes
2016-07-08 08:17:29	2016-07-08 08:17:29	172.10.1.190	10.199.250.2	TCP	2803	34403	2	116
2016-07-08 14:12:40	2016-07-08 14:12:40	172.10.1.190	10.199.250.2	TCP	2855	9859	14	764
2016-07-08 14:16:25	2016-07-08 14:16:25	172.10.1.190	10.199.250.2	TCP	2925	9957	43	2330
2016-07-08 10:05:18	2016-07-08 10:05:18	172.10.1.190	10.199.250.2	TCP	3008	21937	14	764
2016-07-08 07:43:56	2016-07-08 07:43:56	172.10.1.190	10.199.250.2	TCP	3064	47435	17	962
2016-07-08 09:00:03	2016-07-08 09:00:03	172.10.1.190	10.199.250.2	TCP	3162	1908	30	1628
2016-07-08 14:15:25	2016-07-08 14:15:25	172.10.1.190	10.199.250.2	TCP	3164	11359	34	1844
2016-07-08 08:21:33	2016-07-08 08:21:33	172.10.1.190	10.199.250.2	TCP	3266	25432	38	2200
2016-07-08 11:08:08	2016-07-08 11:08:08	172.10.1.190	10.199.250.2	TCP	3537	6600	3	186
2016-07-08 11:28:32	2016-07-08 11:28:32	172.10.1.190	10.199.250.2	TCP	3546	7122	27	1466
2016-07-08 08:21:58	2016-07-08 08:21:58	172.10.1.190	10.199.250.2	TCP	3548	34519	38	2344
2016-07-08 08:29:50	2016-07-08 08:29:50	172.10.1.190	10.199.250.2	TCP	3566	34726	62	3620
2016-07-08 15:28:32	2016-07-08 15:28:32	172.10.1.190	10.199.250.2	TCP	3576	11790	38	2060
2016-07-08 08:47:20	2016-07-08 08:47:20	172.10.1.190	10.199.250.2	TCP	3761	19969	14	764
2016-07-08 08:18:26	2016-07-08 08:18:26	172.10.1.190	10.199.250.2	TCP	3937	2291	30	1628
2016-07-08 13:44:00	2016-07-08 13:44:00	172.10.1.190	10.199.250.2	TCP	3942	9129	30	1628
2016-07-08 12:51:42	2016-07-08 12:51:42	172.10.1.190	10.199.250.2	TCP	3994	9227	51	2762
2016-07-08 08:35:56	2016-07-08 08:35:56	172.10.1.190	10.199.250.2	TCP	4034	1345	14	764
2016-07-08 11:15:33	2016-07-08 11:15:33	172.10.1.190	10.199.250.2	TCP	4068	23718	48	3008
2016-07-08 10:14:04	2016-07-08 10:14:04	172.10.1.190	10.199.250.2	TCP	4294	30824	39	2114
2016-07-08 12:53:01	2016-07-08 12:53:01	172.10.1.190	10.199.250.2	TCP	4308	7827	14	764
2016-07-08 10:21:54	2016-07-08 10:21:54	172.10.1.190	10.199.250.2	TCP	4340	31018	38	2276
2016-07-08 09:28:16	2016-07-08 09:28:16	172.10.1.190	10.199.250.2	TCP	4791	29655	57	3502
2016-07-08 10:33:45	2016-07-08 10:33:45	172.10.1.190	10.199.250.2	TCP	4831	31322	43	2330
2016-07-08 12:17:36	2016-07-08 12:17:36	172.10.1.190	10.199.250.2	TCP	4859	6928	30	1628
2016-07-08 07:22:01	2016-07-08 07:22:01	172.10.1.190	10.199.250.2	TCP	4923	13521	14	764
2016-07-08 07:22:38	2016-07-08 07:22:38	172.10.1.191	10.199.250.2	TCP	1160	33099	3	186
2016-07-08 12:50:51	2016-07-08 12:50:51	172.10.1.191	10.199.250.2	TCP	1223	7782	33	1790
2016-07-08 09:05:14	2016-07-08 09:05:14	172.10.1.191	10.199.250.2	TCP	1224	35615	33	1898
2016-07-08 12:26:33	2016-07-08 12:26:33	172.10.1.191	10.199.250.2	TCP	1242	7157	4	224
2016-07-08 08:53:03	2016-07-08 08:53:03	172.10.1.191	10.199.250.2	TCP	1288	20104	37	2090
2016-07-08 12:26:21	2016-07-08 12:26:21	172.10.1.191	10.199.250.2	TCP	1306	8593	30	1628
2016-07-08 09:58:26	2016-07-08 09:58:26	172.10.1.191	10.199.250.2	TCP	1418	30429	27	1466
2016-07-08 10:06:43	2016-07-08 10:06:43	172.10.1.191	10.199.250.2	TCP	1459	3607	14	764
2016-07-08 14:40:40	2016-07-08 14:40:40	172.10.1.191	10.199.250.2	TCP	1510	11998	36	1952
2016-07-08 08:34:24	2016-07-08 08:34:24	172.10.1.191	10.199.250.2	TCP	1756	1267	14	764
2016-07-08 09:09:49	2016-07-08 09:09:49	172.10.1.191	10.199.250.2	TCP	1777	20524	32	1736
2016-07-08 10:42:07	2016-07-08 10:42:07	172.10.1.191	10.199.250.2	TCP	1876	4504	14	764
2016-07-08 09:55:39	2016-07-08 09:55:39	172.10.1.191	10.199.250.2	TCP	1921	3325	30	1628
2016-07-08 12:15:28	2016-07-08 12:15:28	172.10.1.191	10.199.250.2	TCP	1932	6872	46	2492
2016-07-08 08:24:18	2016-07-08 08:24:18	172.10.1.191	10.199.250.2	TCP	1947	34577	3	186
2016-07-08 07:26:06	2016-07-08 07:26:06	172.10.1.191	10.199.250.2	TCP	2033	33171	34	2064
2016-07-08 16:01:24	2016-07-08 16:01:24	172.10.1.191	10.199.250.2	TCP	2194	12619	36	1952
2016-07-08 09:30:18	2016-07-08 09:30:18	172.10.1.191	10.199.250.2	TCP	2328	29714	30	1628
2016-07-08 09:22:34	2016-07-08 09:22:34	172.10.1.191	10.199.250.2	TCP	2628	3926	55	2978
2016-07-08 10:15:08	2016-07-08 10:15:08	172.10.1.191	10.199.250.2	TCP	2641	5251	32	1736
2016-07-08 15:09:23	2016-07-08 15:09:23	172.10.1.191	10.199.250.2	TCP	2850	11300	35	1898
2016-07-08 09:02:30	2016-07-08 09:02:30	172.10.1.191	10.199.250.2	TCP	2867	1971	14	764
2016-07-08 08:49:17	2016-07-08 08:49:17	172.10.1.191	10.199.250.2	TCP	2951	3075	35	1898
2016-07-08 13:07:22	2016-07-08 13:07:22	172.10.1.191	10.199.250.2	TCP	3119	8199	35	1898
2016-07-08 15:27:49	2016-07-08 15:27:49	172.10.1.191	10.199.250.2	TCP	3181	13198	14	764
2016-07-08 10:12:22	2016-07-08 10:12:22	172.10.1.191	10.199.250.2	TCP	3229	17866	14	764
2016-07-08 08:07:46	2016-07-08 08:07:46	172.10.1.191	10.199.250.2	TCP	3411	25121	37	2114
2016-07-08 09:43:23	2016-07-08 09:43:23	172.10.1.191	10.199.250.2	TCP	3787	3007	32	1736
2016-07-08 10:39:58	2016-07-08 10:39:58	172.10.1.191	10.199.250.2	TCP	3792	22823	34	1868
2016-07-08 08:55:04	2016-07-08 08:55:04	172.10.1.191	10.199.250.2	TCP	3842	1779	30	1628
2016-07-08 07:31:32	2016-07-08 07:31:32	172.10.1.191	10.199.250.2	TCP	3887	13803	14	764
2016-07-08 11:52:48	2016-07-08 11:52:48	172.10.1.191	10.199.250.2	TCP	3954	6299	14	764
2016-07-08 07:42:13	2016-07-08 07:42:13	172.10.1.191	10.199.250.2	TCP	3986	26952	35	2018
2016-07-08 07:45:34	2016-07-08 07:45:34	172.10.1.191	10.199.250.2	TCP	3989	21	31	1907
2016-07-08 07:44:20	2016-07-08 07:44:20	172.10.1.191	10.199.250.2	TCP	3993	47444	43	2426
2016-07-08 10:13:57	2016-07-08 10:13:57	172.10.1.191	10.199.250.2	TCP	4193	30822	14	764
2016-07-08 07:34:07	2016-07-08 07:34:07	172.10.1.191	10.199.250.2	TCP	4226	33318	31	1718
2016-07-08 10:21:52	2016-07-08 10:21:52	172.10.1.191	10.199.250.2	TCP	4415	3987	43	2330
2016-07-08 10:17:57	2016-07-08 10:17:57	172.10.1.191	10.199.250.2	TCP	4581	3890	30	1628
2016-07-08 09:17:20	2016-07-08 09:17:20	172.10.1.191	10.199.250.2	TCP	4600	20716	49	2654
2016-07-08 14:17:25	2016-07-08 14:17:25	172.10.1.191	10.199.250.2	TCP	4664	11415	50	2708
2016-07-08 10:07:22	2016-07-08 10:07:22	172.10.1.191	10.199.250.2	TCP	4674	21986	14	764
2016-07-08 08:25:24	2016-07-08 08:25:24	172.10.1.191	10.199.250.2	TCP	4689	2459	39	2114
2016-07-08 08:37:39	2016-07-08 08:37:39	172.10.1.191	10.199.250.2	TCP	4803	19724	32	1808
2016-07-08 09:05:27	2016-07-08 09:05:27	172.10.1.191	10.199.250.2	TCP	4887	16175	14	764
2016-07-08 08:24:55	2016-07-08 08:24:55	172.10.1.192	10.199.250.2	TCP	1068	15142	29	1574
2016-07-08 09:16:36	2016-07-08 09:16:36	172.10.1.192	10.199.250.2	TCP	1071	3772	37	2006
2016-07-08 13:36:32	2016-07-08 13:36:32	172.10.1.192	10.199.250.2	TCP	1254	10375	30	1628
2016-07-08 08:19:38	2016-07-08 08:19:38	172.10.1.192	10.199.250.2	TCP	1312	34461	37	2006
2016-07-08 11:19:38	2016-07-08 11:21:38	172.10.1.192	10.199.250.2	TCP	1544	32471	35	2054
2016-07-08 08:47:51	2016-07-08 08:47:51	172.10.1.192	10.199.250.2	TCP	1741	35166	45	2782
2016-07-08 12:53:56	2016-07-08 12:53:56	172.10.1.192	10.199.250.2	TCP	1793	7859	37	2006
2016-07-08 10:45:11	2016-07-08 10:45:11	172.10.1.192	10.199.250.2	TCP	1847	6023	40	2168
2016-07-08 07:43:21	2016-07-08 07:43:21	172.10.1.192	10.199.250.2	TCP	1883	14105	60	3248
2016-07-08 15:25:57	2016-07-08 15:25:57	172.10.1.192	10.199.250.2	TCP	2012	11726	35	1898
2016-07-08 07:22:43	2016-07-08 07:22:43	172.10.1.192	10.199.250.2	TCP	2074	13557	35	1898
2016-07-08 09:23:56	2016-07-08 09:23:56	172.10.1.192	10.199.250.2	TCP	2384	20885	14	764
2016-07-08 11:21:59	2016-07-08 11:21:59	172.10.1.192	10.199.250.2	TCP	2521	6954	40	2168
2016-07-08 09:16:31	2016-07-08 09:16:31	172.10.1.192	10.199.250.2	TCP	2703	2338	29	1574
2016-07-08 07:37:35	2016-07-08 07:37:35	172.10.1.192	10.199.250.2	TCP	2719	24351	17	1042
2016-07-08 08:49:07	2016-07-08 08:49:07	172.10.1.192	10.199.250.2	TCP	2776	3072	30	1628
2016-07-08 13:40:31	2016-07-08 13:40:31	172.10.1.192	10.199.250.2	TCP	2814	9040	43	2330
2016-07-08 10:28:55	2016-07-08 10:28:55	172.10.1.192	10.199.250.2	TCP	2849	4166	50	2708
2016-07-08 07:39:12	2016-07-08 07:39:12	172.10.1.192	10.199.250.2	TCP	2900	18272	48	3008
2016-07-08 09:53:13	2016-07-08 09:53:13	172.10.1.192	10.199.250.2	TCP	3051	3259	14	764
2016-07-08 15:00:11	2016-07-08 15:00:11	172.10.1.192	10.199.250.2	TCP	3062	12494	35	1898
2016-07-08 08:11:15	2016-07-08 08:11:15	172.10.1.192	10.199.250.2	TCP	3124	27717	37	2182
2016-07-08 08:51:16	2016-07-08 08:51:16	172.10.1.192	10.199.250.2	TCP	3454	20061	47	2838
2016-07-08 11:25:43	2016-07-08 11:25:43	172.10.1.192	10.199.250.2	TCP	3622	7050	35	1898
2016-07-08 11:08:02	2016-07-08 11:08:02	172.10.1.192	10.199.250.2	TCP	3656	32186	17	998
2016-07-08 09:07:40	2016-07-08 09:07:40	172.10.1.192	10.199.250.2	TCP	3765	20473	32	1736
2016-07-08 07:47:21	2016-07-08 07:47:21	172.10.1.192	10.199.250.2	TCP	3769	14202	14	764
2016-07-08 11:37:17	2016-07-08 11:37:17	172.10.1.192	10.199.250.2	TCP	3810	7342	50	2708
2016-07-08 13:44:22	2016-07-08 13:44:22	172.10.1.192	10.199.250.2	TCP	4053	10573	35	1898
2016-07-08 07:44:31	2016-07-08 07:44:31	172.10.1.192	10.199.250.2	TCP	4080	47446	3	186
2016-07-08 13:16:05	2016-07-08 13:16:05	172.10.1.192	10.199.250.2	TCP	4191	9859	35	1898
2016-07-08 14:28:13	2016-07-08 14:28:13	172.10.1.192	10.199.250.2	TCP	4276	11679	52	2816
2016-07-08 09:38:20	2016-07-08 09:38:20	172.10.1.192	10.199.250.2	TCP	4331	29918	29	1574
2016-07-08 09:28:27	2016-07-08 09:28:27	172.10.1.192	10.199.250.2	TCP	4421	4070	35	1898
2016-07-08 08:02:16	2016-07-08 08:02:16	172.10.1.192	10.199.250.2	TCP	4437	18829	12	716
2016-07-08 08:15:47	2016-07-08 08:15:47	172.10.1.192	10.199.250.2	TCP	4683	34360	40	2288
2016-07-08 07:46:01	2016-07-08 07:46:01	172.10.1.192	10.199.250.2	TCP	4794	1480	43	2710
2016-07-08 09:57:57	2016-07-08 09:57:57	172.10.1.192	10.199.250.2	TCP	4895	30416	51	2762
2016-07-08 09:57:09	2016-07-08 09:57:09	172.10.1.192	10.199.250.2	TCP	4901	4805	14	764
2016-07-08 09:28:23	2016-07-08 09:28:23	172.10.1.192	10.199.250.2	TCP	4938	16762	41	2222
2016-07-08 08:35:16	2016-07-08 08:35:16	172.10.1.192	10.199.250.2	TCP	4959	34858	51	3162
2016-07-08 11:14:00	2016-07-08 11:14:00	172.10.1.193	10.199.250.2	TCP	1055	5311	35	1898
2016-07-08 09:53:18	2016-07-08 09:53:18	172.10.1.193	10.199.250.2	TCP	1070	21631	43	2330
2016-07-08 07:43:11	2016-07-08 07:43:11	172.10.1.193	10.199.250.2	TCP	1213	27008	2	116
2016-07-08 15:24:13	2016-07-08 15:24:13	172.10.1.193	10.199.250.2	TCP	1259	13108	4	224
2016-07-08 11:57:00	2016-07-08 11:57:00	172.10.1.193	10.199.250.2	TCP	1267	6407	14	764
2016-07-08 08:35:22	2016-07-08 08:35:22	172.10.1.193	10.199.250.2	TCP	1282	15410	48	2600
2016-07-08 08:26:57	2016-07-08 08:26:57	172.10.1.193	10.199.250.2	TCP	1458	19449	41	2342
2016-07-08 16:21:20	2016-07-08 16:21:20	172.10.1.193	10.199.250.2	TCP	1733	13120	14	764
2016-07-08 07:15:43	2016-07-08 07:15:43	172.10.1.193	10.199.250.2	TCP	1819	13379	56	3032
2016-07-08 09:02:45	2016-07-08 09:02:45	172.10.1.193	10.199.250.2	TCP	1896	26229	30	1628
2016-07-08 08:31:20	2016-07-08 08:31:20	172.10.1.193	10.199.250.2	TCP	1912	19559	33	1814
2016-07-08 08:47:13	2016-07-08 08:47:13	172.10.1.193	10.199.250.2	TCP	2324	15715	33	1790
2016-07-08 13:58:19	2016-07-08 13:58:19	172.10.1.193	10.199.250.2	TCP	2421	9495	52	2816
2016-07-08 15:20:52	2016-07-08 15:20:52	172.10.1.193	10.199.250.2	TCP	2650	11594	31	1682
2016-07-08 14:41:49	2016-07-08 14:41:49	172.10.1.193	10.199.250.2	TCP	2654	10597	30	1628
2016-07-08 15:32:48	2016-07-08 15:32:48	172.10.1.193	10.199.250.2	TCP	2734	11897	14	764
2016-07-08 09:34:54	2016-07-08 09:34:54	172.10.1.193	10.199.250.2	TCP	2753	16924	30	1628
2016-07-08 07:39:09	2016-07-08 07:39:09	172.10.1.193	10.199.250.2	TCP	2853	18270	54	3128
2016-07-08 15:19:49	2016-07-08 15:19:49	172.10.1.193	10.199.250.2	TCP	2889	12996	49	2654
2016-07-08 10:12:48	2016-07-08 10:12:48	172.10.1.193	10.199.250.2	TCP	3089	30790	37	2006
2016-07-08 13:57:45	2016-07-08 13:57:45	172.10.1.193	10.199.250.2	TCP	3118	10910	14	764
2016-07-08 10:15:19	2016-07-08 10:15:19	172.10.1.193	10.199.250.2	TCP	3120	21	644	39639
2016-07-08 11:05:14	2016-07-08 11:05:14	172.10.1.193	10.199.250.2	TCP	3195	5085	14	764
2016-07-08 09:20:53	2016-07-08 09:20:53	172.10.1.193	10.199.250.2	TCP	3290	29473	14	764
2016-07-08 10:24:42	2016-07-08 10:24:42	172.10.1.193	10.199.250.2	TCP	3409	31085	43	2586
2016-07-08 08:21:25	2016-07-08 08:21:25	172.10.1.193	10.199.250.2	TCP	3471	2361	31	1682
2016-07-08 11:07:57	2016-07-08 11:07:57	172.10.1.193	10.199.250.2	TCP	3573	32184	39	2330
2016-07-08 15:01:09	2016-07-08 15:01:09	172.10.1.193	10.199.250.2	TCP	3597	12522	14	764
2016-07-08 08:25:12	2016-07-08 08:25:12	172.10.1.193	10.199.250.2	TCP	3662	25519	54	3188
2016-07-08 08:37:46	2016-07-08 08:37:46	172.10.1.193	10.199.250.2	TCP	3689	34924	69	4602
2016-07-08 08:49:32	2016-07-08 08:49:32	172.10.1.193	10.199.250.2	TCP	3812	25828	3	186
2016-07-08 13:47:05	2016-07-08 13:47:05	172.10.1.193	10.199.250.2	TCP	3893	9205	36	1952
2016-07-08 10:21:28	2016-07-08 10:21:28	172.10.1.193	10.199.250.2	TCP	4060	3974	59	3194
2016-07-08 10:53:35	2016-07-08 10:53:35	172.10.1.193	10.199.250.2	TCP	4068	4797	35	1898
2016-07-08 13:27:02	2016-07-08 13:27:02	172.10.1.193	10.199.250.2	TCP	4086	8694	43	2330
2016-07-08 07:34:00	2016-07-08 07:34:00	172.10.1.193	10.199.250.2	TCP	4156	33317	56	3308
2016-07-08 09:08:13	2016-07-08 09:08:13	172.10.1.193	10.199.250.2	TCP	4453	3554	39	2114
2016-07-08 10:36:54	2016-07-08 10:36:54	172.10.1.193	10.199.250.2	TCP	4698	22743	55	3290
2016-07-08 12:45:13	2016-07-08 12:45:13	172.10.1.193	10.199.250.2	TCP	4716	7632	14	764
2016-07-08 10:37:21	2016-07-08 10:37:21	172.10.1.193	10.199.250.2	TCP	4814	31414	46	2812
2016-07-08 09:48:36	2016-07-08 09:48:36	172.10.1.193	10.199.250.2	TCP	4932	30168	45	2846
2016-07-08 07:59:11	2016-07-08 07:59:11	172.10.1.194	10.199.250.2	TCP	1044	1817	43	2330
2016-07-08 07:46:56	2016-07-08 07:46:56	172.10.1.194	10.199.250.2	TCP	1164	18464	3	186
2016-07-08 09:43:04	2016-07-08 09:43:04	172.10.1.194	10.199.250.2	TCP	1186	21373	50	2708
2016-07-08 08:09:30	2016-07-08 08:09:30	172.10.1.194	10.199.250.2	TCP	1369	25168	38	2156
2016-07-08 14:00:57	2016-07-08 14:00:57	172.10.1.194	10.199.250.2	TCP	1403	10992	14	764
2016-07-08 09:00:38	2016-07-08 09:00:38	172.10.1.194	10.199.250.2	TCP	1502	35499	31	1682
2016-07-08 07:48:09	2016-07-08 07:48:09	172.10.1.194	10.199.250.2	TCP	1589	24585	43	2426
2016-07-08 10:44:52	2016-07-08 10:44:52	172.10.1.194	10.199.250.2	TCP	1592	6015	14	764
2016-07-08 07:50:36	2016-07-08 07:50:36	172.10.1.194	10.199.250.2	TCP	1839	18536	3	186
2016-07-08 10:23:19	2016-07-08 10:23:19	172.10.1.194	10.199.250.2	TCP	1905	4034	30	1628
2016-07-08 11:35:30	2016-07-08 11:35:30	172.10.1.194	10.199.250.2	TCP	1951	5857	30	1628
2016-07-08 12:15:32	2016-07-08 12:15:32	172.10.1.194	10.199.250.2	TCP	2047	6877	47	2546
2016-07-08 08:39:41	2016-07-08 08:39:41	172.10.1.194	10.199.250.2	TCP	2065	1441	49	2654
2016-07-08 14:47:08	2016-07-08 14:47:08	172.10.1.194	10.199.250.2	TCP	2073	12164	29	1574
2016-07-08 07:54:42	2016-07-08 07:54:42	172.10.1.194	10.199.250.2	TCP	2098	14377	42	2276
2016-07-08 14:23:00	2016-07-08 14:23:00	172.10.1.194	10.199.250.2	TCP	2148	10118	35	1898
2016-07-08 09:39:05	2016-07-08 09:39:05	172.10.1.194	10.199.250.2	TCP	2291	21273	49	2654
2016-07-08 07:38:45	2016-07-08 07:38:45	172.10.1.194	10.199.250.2	TCP	2443	18253	31	1746
2016-07-08 13:40:10	2016-07-08 13:40:10	172.10.1.194	10.199.250.2	TCP	2472	9029	14	764
2016-07-08 08:13:49	2016-07-08 08:13:49	172.10.1.194	10.199.250.2	TCP	2528	21	5	278
2016-07-08 12:18:53	2016-07-08 12:18:53	172.10.1.194	10.199.250.2	TCP	2602	8401	14	764
2016-07-08 07:42:42	2016-07-08 07:42:42	172.10.1.194	10.199.250.2	TCP	2635	33550	37	2114
2016-07-08 09:41:13	2016-07-08 09:41:13	172.10.1.194	10.199.250.2	TCP	2667	29984	36	2108
2016-07-08 10:18:45	2016-07-08 10:18:45	172.10.1.194	10.199.250.2	TCP	2715	22277	14	764
2016-07-08 11:39:36	2016-07-08 11:39:36	172.10.1.194	10.199.250.2	TCP	2874	5963	29	1574
2016-07-08 08:26:08	2016-07-08 08:26:08	172.10.1.194	10.199.250.2	TCP	3285	28079	33	1838
2016-07-08 09:51:17	2016-07-08 09:51:17	172.10.1.194	10.199.250.2	TCP	3409	21580	54	2924
2016-07-08 15:57:18	2016-07-08 15:57:18	172.10.1.194	10.199.250.2	TCP	3412	12514	33	1790
2016-07-08 11:31:20	2016-07-08 11:31:20	172.10.1.194	10.199.250.2	TCP	3416	32757	40	2288
2016-07-08 07:38:56	2016-07-08 07:38:56	172.10.1.194	10.199.250.2	TCP	3551	1320	2	124
2016-07-08 11:16:22	2016-07-08 11:16:22	172.10.1.194	10.199.250.2	TCP	3587	5370	14	764
2016-07-08 08:48:17	2016-07-08 08:48:17	172.10.1.194	10.199.250.2	TCP	3717	15740	40	2168
2016-07-08 13:26:56	2016-07-08 13:26:56	172.10.1.194	10.199.250.2	TCP	3828	10130	41	2222
2016-07-08 07:58:31	2016-07-08 07:58:31	172.10.1.194	10.199.250.2	TCP	3930	18740	33	1898
2016-07-08 07:18:40	2016-07-08 07:18:40	172.10.1.194	10.199.250.2	TCP	4303	33016	33	1886
2016-07-08 11:47:11	2016-07-08 11:47:11	172.10.1.194	10.199.250.2	TCP	4630	6157	54	2924
2016-07-08 15:41:33	2016-07-08 15:41:33	172.10.1.194	10.199.250.2	TCP	4788	12113	34	1844
2016-07-08 10:58:27	2016-07-08 10:58:27	172.10.1.194	10.199.250.2	TCP	4793	23289	31	1766
2016-07-08 13:13:27	2016-07-08 13:13:27	172.10.1.194	10.199.250.2	TCP	4815	8351	29	1574
2016-07-08 11:51:32	2016-07-08 11:51:32	172.10.1.194	10.199.250.2	TCP	4925	7704	14	764
2016-07-08 08:18:56	2016-07-08 08:18:56	172.10.1.194	10.199.250.2	TCP	4936	14995	14	764
2016-07-08 07:27:17	2016-07-08 07:27:17	172.10.1.194	10.199.250.2	TCP	4971	13694	29	1574
2016-07-08 10:40:59	2016-07-08 10:40:59	172.10.1.195	10.199.250.2	TCP	1054	22845	30	1628
2016-07-08 15:16:35	2016-07-08 15:16:35	172.10.1.195	10.199.250.2	TCP	1079	12917	14	764
2016-07-08 07:30:09	2016-07-08 07:30:09	172.10.1.195	10.199.250.2	TCP	1127	24191	47	2838
2016-07-08 15:42:00	2016-07-08 15:42:00	172.10.1.195	10.199.250.2	TCP	1173	12127	30	1628
2016-07-08 15:23:58	2016-07-08 15:23:58	172.10.1.195	10.199.250.2	TCP	1193	13100	14	764
2016-07-08 14:49:42	2016-07-08 14:49:42	172.10.1.195	10.199.250.2	TCP	1217	10799	30	1628
2016-07-08 08:05:56	2016-07-08 08:05:56	172.10.1.195	10.199.250.2	TCP	1279	25086	60	3452
2016-07-08 12:56:22	2016-07-08 12:56:22	172.10.1.195	10.199.250.2	TCP	1731	9355	30	1628
2016-07-08 08:02:41	2016-07-08 08:02:41	172.10.1.195	10.199.250.2	TCP	1874	1898	53	2870
2016-07-08 09:40:30	2016-07-08 09:40:30	172.10.1.195	10.199.250.2	TCP	1923	29962	30	1628
2016-07-08 09:19:52	2016-07-08 09:19:52	172.10.1.195	10.199.250.2	TCP	2054	16541	48	2600
2016-07-08 07:48:35	2016-07-08 07:48:35	172.10.1.195	10.199.250.2	TCP	2128	24597	42	2420
2016-07-08 09:51:54	2016-07-08 09:51:54	172.10.1.195	10.199.250.2	TCP	2191	17352	32	1736
2016-07-08 15:02:04	2016-07-08 15:02:04	172.10.1.195	10.199.250.2	TCP	2243	11114	33	1790
2016-07-08 11:24:10	2016-07-08 11:24:10	172.10.1.195	10.199.250.2	TCP	2277	23938	38	2228
2016-07-08 08:09:53	2016-07-08 08:09:53	172.10.1.195	10.199.250.2	TCP	2296	14763	56	3032
2016-07-08 12:05:37	2016-07-08 12:05:37	172.10.1.195	10.199.250.2	TCP	2508	8065	45	2438
2016-07-08 09:01:32	2016-07-08 09:01:32	172.10.1.195	10.199.250.2	TCP	2581	28986	49	2994
2016-07-08 10:31:39	2016-07-08 10:31:39	172.10.1.195	10.199.250.2	TCP	2734	31263	34	1920
2016-07-08 07:31:29	2016-07-08 07:31:29	172.10.1.195	10.199.250.2	TCP	2748	26716	14	764
2016-07-08 08:22:00	2016-07-08 08:22:00	172.10.1.195	10.199.250.2	TCP	2774	27971	14	764
2016-07-08 09:25:40	2016-07-08 09:25:40	172.10.1.195	10.199.250.2	TCP	2932	29598	14	764
2016-07-08 07:52:58	2016-07-08 07:52:58	172.10.1.195	10.199.250.2	TCP	2935	33789	40	2252
2016-07-08 11:31:08	2016-07-08 11:31:08	172.10.1.195	10.199.250.2	TCP	2953	7185	30	1628
2016-07-08 13:23:26	2016-07-08 13:23:26	172.10.1.195	10.199.250.2	TCP	3000	8608	35	1898
2016-07-08 08:26:00	2016-07-08 08:26:00	172.10.1.195	10.199.250.2	TCP	3189	28075	35	2030
2016-07-08 08:17:37	2016-07-08 08:17:37	172.10.1.195	10.199.250.2	TCP	3271	14958	30	1628
2016-07-08 14:32:56	2016-07-08 14:32:56	172.10.1.195	10.199.250.2	TCP	3314	10376	58	3140
2016-07-08 11:12:36	2016-07-08 11:12:36	172.10.1.195	10.199.250.2	TCP	3345	5275	47	2546
2016-07-08 08:29:59	2016-07-08 08:29:59	172.10.1.195	10.199.250.2	TCP	3373	28176	39	2114
2016-07-08 11:50:30	2016-07-08 11:50:30	172.10.1.195	10.199.250.2	TCP	3381	7678	46	2492
2016-07-08 10:05:54	2016-07-08 10:05:54	172.10.1.195	10.199.250.2	TCP	3456	21949	14	764
2016-07-08 13:48:21	2016-07-08 13:48:21	172.10.1.195	10.199.250.2	TCP	3461	10679	30	1628
2016-07-08 15:34:01	2016-07-08 15:34:01	172.10.1.195	10.199.250.2	TCP	3534	11926	47	2546
2016-07-08 08:45:30	2016-07-08 08:45:30	172.10.1.195	10.199.250.2	TCP	3625	28572	14	764
2016-07-08 08:37:30	2016-07-08 08:37:30	172.10.1.195	10.199.250.2	TCP	3654	28366	15	818
2016-07-08 08:30:53	2016-07-08 08:30:53	172.10.1.195	10.199.250.2	TCP	3682	2613	52	2816
2016-07-08 07:18:56	2016-07-08 07:18:56	172.10.1.195	10.199.250.2	TCP	3746	13472	59	3194
2016-07-08 08:22:07	2016-07-08 08:22:07	172.10.1.195	10.199.250.2	TCP	3929	25448	39	2186
2016-07-08 10:33:57	2016-07-08 10:33:57	172.10.1.195	10.199.250.2	TCP	3946	5733	49	2654
2016-07-08 09:32:00	2016-07-08 09:32:00	172.10.1.195	10.199.250.2	TCP	4149	16846	43	2330
2016-07-08 10:01:49	2016-07-08 10:01:49	172.10.1.195	10.199.250.2	TCP	4341	3478	30	1628
2016-07-08 09:27:48	2016-07-08 09:27:48	172.10.1.195	10.199.250.2	TCP	4391	16742	29	1574
2016-07-08 08:05:46	2016-07-08 08:05:46	172.10.1.195	10.199.250.2	TCP	4777	14658	59	3194
2016-07-08 13:31:59	2016-07-08 13:31:59	172.10.1.195	10.199.250.2	TCP	4865	10265	47	2546
2016-07-08 13:23:46	2016-07-08 13:23:46	172.10.1.195	10.199.250.2	TCP	4871	10052	14	764
2016-07-08 14:12:11	2016-07-08 14:12:11	172.10.1.196	10.199.250.2	TCP	1063	11279	14	764
2016-07-08 09:31:24	2016-07-08 09:31:24	172.10.1.196	10.199.250.2	TCP	1109	2698	32	1736
2016-07-08 12:12:06	2016-07-08 12:12:06	172.10.1.196	10.199.250.2	TCP	1187	6787	14	764
2016-07-08 15:10:06	2016-07-08 15:10:06	172.10.1.196	10.199.250.2	TCP	1474	12749	38	2060
2016-07-08 07:46:07	2016-07-08 07:46:07	172.10.1.196	10.199.250.2	TCP	1562	24583	14	764
